Loan,Seller,Property Name,Street Address,City,State,Zip Code,County,Number of Properties,Property Type,Property Subtype,Year Built,Year Renovated,Units,Unit of Measure,Occupancy,Occupancy Date,Appraised Value,Appraisal Date,Current LTV,Original Balance,Original Balance per Unit,Current Balance,Current Balance per Unit,of Initial Pool Balance,Crossed Loan,Related Borrower,Interest Rate,Admin. Fee,Net Mortgage Rate,Accrual Type,Monthly Debt Service,Annual Debt Service,Note Date,First Payment Date,Partial IO Last IO Payment,Partial IO Loan First P&I Payment,Rem. Term,Rem. Amort,IO Period,Seasoning,Payment Due Date,Grace Period,Grace Period,Maturity Date,ARD Loan,Final Mat Date,MaturityARD Balance,Maturity LTV,Prepayment Provision,2008 Revenues,2008 Total Expenses,2008 NOI,2009 Revenues,2009 Total Expenses,2009 NOI,2010 Revenues,2010 Total Expenses,2010 NOI,Most Recent Revenues,Most Recent Total Expenses,Most Recent NOI,As of,UW Economic Occupancy,UW Revenues,UW Total Expenses,UW NOI,UW Capital Items,UW NCF,UW NOI DSCR,UW NCF DSCR,UW NOI Debt Yield,UW NCF Debt Yield,Title Type,Ground Lease Expiration,Ground Lease Extension Terms,PML,Upfront Capex Reserve,Upfront Engin. Reserve,Upfront Envir. Reserve,Upfront TILC Reserve,Upfront RE Tax Reserve,Upfront Ins. Reserve,Upfront Other Reserve,Monthly Capex Reserve,Monthly Envir. Reserve,Monthly TILC Reserve,Monthly RE Tax Reserve,Monthly Ins. Reserve,Monthly Other Reserve,Capex Reserve Cap,TILC Reserve Cap,Single Tenant,Largest Tenant,Unit Size,Lease Expiration,2nd Largest Tenant,Unit Size,Lease Expiration,3rd Largest Tenant,Unit Size,Lease Expiration,4th Largest Tenant,. 1,Lease Expiration,. 1,5th Largest Tenant,Unit Size,Lease Expiration,Loan Purpose,Principal Carveout Guarantor,Lockbox,Lockbox Type,Additional Debt Permitted,Additional Debt Exist,Additional Debt Amount,Additional Debt Type,Total Debt Current Balance,Total Debt UW NCF DSCR,Total Debt Current LTV,Total Debt UW NOI Debt Yield,2008 Occupancy,2008 ADR,2008 RevPAR,2009 Occupancy,2009 ADR,2009 RevPAR,2010 Occupancy,2010 ADR,2010 RevPAR,Most Recent Occupancy,Most Recent ADR,Most Recent RevPAR,UW Occupancy,UW ADR,UW RevPAR
13.023,JPMCB,804 North Madison Boulevard,804 North Madison Boulevard,Roxboro,NC,27573,Person,1,Retail,Freestanding,1970,  ,"3,200",Square Feet,100.0%,05/19/11,"1,010,000",05/16/11,  ,"515,569",  ,"515,569",  ,0.1%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"515,569",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"83,890","2,517","81,373","5,024","76,349",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"3,200",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.024,JPMCB,5473 East Mountain Street,5473 East Mountain Street,Stone Mountain,GA,30083,Dekalb,1,Retail,Freestanding,1974,  ,"5,191",Square Feet,100.0%,05/19/11,"950,000",05/10/11,  ,"484,941",  ,"484,941",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"484,941",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"78,511","2,355","76,156","6,514","69,642",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"5,191",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.025,JPMCB,5 West Main Street,5 West Main Street,Liberty,SC,29657,Pickens,1,Retail,Freestanding,1970,  ,"2,798",Square Feet,100.0%,05/19/11,"950,000",05/18/11,  ,"484,941",  ,"484,941",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"484,941",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"76,173","2,285","73,888","4,473","69,414",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"2,798",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.026,JPMCB,1645 Bradley Park Drive,1645 Bradley Park Drive,Columbus,GA,31904,Muscogee,1,Retail,Freestanding,1980,  ,"5,470",Square Feet,100.0%,05/19/11,"2,120,000",05/11/11,  ,"464,523",  ,"464,523",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"464,523",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"148,915","4,467","144,448","8,745","135,703",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"5,470",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.027,JPMCB,201 South Main Street,201 South Main Street,Creedmoor,NC,27522,Granville,1,Retail,Freestanding,1981,  ,"2,847",Square Feet,100.0%,05/19/11,"735,000",05/16/11,  ,"375,191",  ,"375,191",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"375,191",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"57,412","1,722","55,690","3,980","51,709",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"2,847",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.028,JPMCB,3000 Virginia Avenue,3000 Virginia Avenue,Collinsville,VA,24078,Henry,1,Retail,Freestanding,1953,  ,"4,268",Square Feet,100.0%,05/19/11,"690,000",05/11/11,  ,"352,221",  ,"352,221",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"352,221",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"51,641","1,549","50,092","4,989","45,103",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"4,268",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.029000000000002,JPMCB,88 Hillsboro Street,88 Hillsboro Street,Pittsboro,NC,27312,Chatham,1,Retail,Freestanding,1901,  ,"2,268",Square Feet,100.0%,05/19/11,"520,000",05/17/11,  ,"265,442",  ,"265,442",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"265,442",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"45,736","1,372","44,364","3,171","41,193",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"2,268",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
13.03,JPMCB,426 West Walnut Street,426 West Walnut Street,Johnson City,TN,37604,Washington,1,Retail,Freestanding,1966,  ,"2,700",Square Feet,100.0%,05/19/11,"360,000",05/16/11,  ,"183,767",  ,"183,767",  ,0.0%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"183,767",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,95.0%,"27,224",817,"26,407","3,001","23,406",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Yes,SunTrust Bank,"2,700",12/31/17,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
14.0,JPMCB,Sawyer Heights Village,1919 Taylor Street,Houston,TX,77007,Harris,1,Retail,Anchored,2007,2009,"107,091",Square Feet,89.1%,01/21/11,"34,500,000",04/12/11,54.2%,"18,700,000",175,"18,700,000",175,1.8%,No,6,5.00000,0.10720,4.89280,Actual/360,"79,215.28","950,583.36",07/01/11,08/01/11,  ,  ,118,0,120,2,1,0,0,07/01/21,No,  ,"18,700,000",54.2%,"L(25),Grtr1%orYM(92),O(3)","1,050,630","611,845","438,785","2,294,230","784,447","1,509,783","2,866,273","817,674","2,048,599",  ,  ,  ,  ,86.8%,"3,138,771","938,282","2,200,489","113,619","2,086,871",2.31,2.20,11.8%,11.2%,Fee,  ,  ,  ,0,0,0,0,0,0,0,0,0,0,0,0,0,  ,  ,No,Staples,"20,338",11/30/18,PetSmart,"20,156",08/31/19,Amegy Bank,"5,000",11/30/17,Chili's,"5,000",03/31/18,  ,The Vitamin Shoppe,"3,500",07/31/20,Acquisition,"Inland Western Retail Real Estate Trust, Inc.",Yes,Springing,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
15.0,JPMCB,University Town Center,1650 24th Avenue NW,Norman,OK,73069,Cleveland,1,Retail,Anchored,"2007, 2009",  ,"158,516",Square Feet,96.3%,05/31/11,"33,400,000",03/09/11,56.0%,"18,690,000",118,"18,690,000",118,1.8%,No,4,5.47500,0.10720,5.36780,Actual/360,"86,694.34","1,040,332.08",05/19/11,07/01/11,  ,  ,117,0,120,3,1,0,0,06/01/21,No,  ,"18,690,000",56.0%,"L(25),Grtr1%orYM(92),O(3)","2,530,327","498,748","2,031,579","2,681,425","741,385","1,940,040","2,619,418","701,012","1,918,406",  ,  ,  ,  ,95.0%,"3,075,507","698,236","2,377,271","193,871","2,183,401",2.29,2.10,12.7%,11.7%,Fee,  ,  ,  ,0,0,0,0,0,0,0,0,0,0,0,0,0,  ,"136,000",No,TJ Maxx,"26,000",10/31/17,Office Depot,"20,813",02/28/18,Ulta Salon,"20,748",01/31/23,PetCo,"15,000",11/30/17,  ,Dress Barn,"7,800",12/31/17,Acquisition,"Inland Diversified Real Estate Trust, Inc.",Yes,CMA,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
16.0,JPMCB,Maitland 200,2301 Maitland Center Parkway,Maitland,FL,32751,Orange,1,Office,Suburban,1984,  ,"204,237",Square Feet,95.7%,04/20/11,"23,500,000",06/09/11,73.3%,"17,250,000",84,"17,231,630",84,1.7%,No,  ,4.99100,0.10720,4.88380,Actual/360,"92,506.87","1,110,082.44",07/06/11,09/01/11,  ,  ,59,359,0,1,1,0,0,08/01/16,No,  ,"15,909,153",67.7%,"L(25),Grtr1%orYM(34),O(1)","4,619,760","1,729,933","2,889,827","4,814,474","1,945,703","2,868,772","4,309,326","1,787,082","2,522,245",  ,  ,  ,  ,93.0%,"3,810,215","1,767,621","2,042,594","286,693","1,755,901",1.84,1.58,11.9%,10.2%,Fee,  ,  ,  ,"3,095",0,0,"2,029,488","250,358",0,"710,367","3,095",0,"16,000","25,036",0,0,  ,  ,No,"Camp, Dresser & McKee","63,286",06/30/17,Digital Risk,"60,425",11/30/15,Welbro Building Corp.,"21,391",11/30/16,FL Department of Revenue,"20,798",03/31/15,  ,M2 Systems Corp.,"9,817",11/30/12,Acquisition,"Thomas W. Brown, Thomas N. Trkla",Yes,Hard,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
17.0,JPMCB,Landing Apartments,2314 Kaliste Saloom Road,Lafayette,LA,70508,Lafayette,1,Multifamily,Garden,1984,  ,346,Units,95.7%,05/09/11,"21,590,000",06/09/11,73.9%,"16,000,000","46,243","15,962,585","46,135",1.6%,No,5,4.59400,0.12720,4.46680,Actual/360,"81,965.74","983,588.88",06/29/11,08/01/11,  ,  ,58,358,0,2,1,0,0,07/01/16,No,  ,"14,665,901",67.9%,"L(26),Def(33),O(1)","2,861,417","1,084,145","1,777,272","2,749,085","1,024,688","1,724,397","2,660,577","956,987","1,703,590","2,701,168","951,038","1,750,130",04/30/11,95.0%,"2,724,991","985,807","1,739,184","86,500","1,652,684",1.77,1.68,10.9%,10.4%,Fee,  ,  ,  ,"7,210","21,250",0,0,"106,644",0,0,"7,210",0,0,"13,331",0,0,"173,000",  ,No,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Refinance,"Rosemont Realty, LLC",Yes,Springing,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
18.0,JPMCB,Prattville Town Center,2760 Legends Parkway,Prattville,AL,36066,Elmore,1,Retail,Anchored,2007,  ,"168,914",Square Feet,88.0%,01/01/11,"27,500,000",03/08/11,57.9%,"15,930,000",94,"15,930,000",94,1.5%,No,4,5.47500,0.10720,5.36780,Actual/360,"73,891.97","886,703.64",04/29/11,06/01/11,  ,  ,116,0,120,4,1,0,0,05/01/21,No,  ,"15,930,000",57.9%,"L(25),Grtr1%orYM(92),O(3)","2,568,229","519,140","2,049,088","2,503,914","562,090","1,941,824","2,500,497","488,024","2,012,473",  ,  ,  ,  ,90.0%,"2,469,991","476,960","1,993,031","168,103","1,824,928",2.25,2.06,12.5%,11.5%,Fee,  ,  ,  ,0,0,0,0,0,0,0,0,0,0,0,0,0,  ,"321,000",No,Ross Dress for Less,"30,060",01/31/18,TJ Maxx,"26,000",07/31/17,PetSmart,"20,260",01/31/18,Books-A-Million,"15,500",01/31/19,  ,Rack Room Shoes,"9,000",07/31/17,Acquisition,"Inland Diversified Real Estate Trust, Inc.",Yes,CMA,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
19.0,JPMCB,Northcrest Shopping Center,9841 Northlake Centre Parkway,Charlotte,NC,28216,Mecklenburg,1,Retail,Anchored,2008,  ,"133,675",Square Feet,84.7%,01/01/11,"31,000,000",02/26/11,50.9%,"15,780,000",118,"15,780,000",118,1.5%,No,4,5.47500,0.10720,5.36780,Actual/360,"73,196.19","878,354.28",04/29/11,06/01/11,  ,  ,116,0,120,4,1,0,0,05/01/21,No,  ,"15,780,000",50.9%,"L(25),Grtr1%orYM(92),O(3)",  ,  ,  ,"2,293,251","458,740","1,834,511","2,431,287","485,349","1,945,939",  ,  ,  ,  ,80.2%,"2,428,952","489,677","1,939,275","128,849","1,810,426",2.21,2.06,12.3%,11.5%,Fee,  ,  ,  ,0,0,0,0,0,0,0,0,0,0,0,0,0,  ,"390,000",No,REI,"26,791",09/18/18,Old Navy,"17,542",10/31/16,Dollar Tree,"11,232",05/31/18,Shoe Carnival,"10,477",03/15/17,  ,David's Bridal,"10,011",08/31/18,Acquisition,"Inland Diversified Real Estate Trust, Inc.",Yes,CMA,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
20.0,JPMCB,Verizon Alabama HQ,475 Quality Circle NW,Huntsville,AL,35806,Madison,1,Office,Suburban,2007,  ,"152,166",Square Feet,100.0%,09/01/11,"28,000,000",06/08/11,54.0%,"15,125,000",99,"15,125,000",99,1.5%,No,  ,5.68100,0.10720,5.57380,Actual/360,"72,797.68","873,572.10",09/02/11,10/01/11,  ,  ,85,0,85,0,1,0,0,10/01/18,No,  ,"15,125,000",54.0%,"L(24),Def(58),O(3)",  ,  ,  ,"2,396,669","296,323","2,100,346","2,589,985","279,671","2,310,314",  ,  ,  ,  ,95.0%,"2,140,383","297,926","1,842,457","38,042","1,804,416",2.11,2.07,12.2%,11.9%,Fee,  ,  ,  ,"3,170",0,0,0,"143,000","28,616",0,"3,100",0,0,"11,000","1,908",0,  ,  ,Yes,Verizon Wireless,"152,166",09/03/18,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Acquisition,Mohannad S. Malas,Yes,Hard,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
21.0,JPMCB,Brooks Corner,3143 SE Military Drive,San Antonio,TX,78223,Bexar,1,Retail,Anchored,2005,  ,"172,927",Square Feet,93.2%,05/02/11,"25,130,000",05/12/11,56.6%,"14,275,800",83,"14,230,137",82,1.4%,No,  ,5.20100,0.10720,5.09380,Actual/360,"78,398.79","940,785.48",06/01/11,07/01/11,  ,  ,117,357,0,3,1,0,0,06/01/21,No,  ,"11,815,546",47.0%,"L(25),Grtr1%orYM(91),O(4)","2,961,766","1,109,180","1,852,586","2,800,608","1,025,842","1,774,766","2,690,873","1,006,860","1,684,013","2,656,468","1,080,192","1,576,277",03/31/11,88.5%,"2,682,101","1,006,974","1,675,127","150,968","1,524,158",1.78,1.62,11.8%,10.7%,Fee,  ,  ,  ,0,0,0,"12,500",0,0,0,0,0,"12,500",0,0,0,  ,"750,000",No,Ross Dress for Less,"30,105",01/31/16,Conn's,"30,000",11/30/15,K & G Superstore,"17,703",03/31/17,PetCo,"15,000",01/31/16,  ,Dollar Tree,"12,000",04/30/16,Refinance,"Minto Builders (Florida), Inc.",Yes,Springing,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
22.0,JPMCB,Bayport Commons,11655 West Hillsborough Avenue,Tampa,FL,33635,Hillsborough,1,Retail,Anchored,2007,  ,"97,112",Square Feet,93.8%,05/31/11,"17,500,000",06/28/11,75.0%,"13,125,000",135,"13,125,000",135,1.3%,No,2,5.44200,0.06720,5.37480,Actual/360,"74,045.39","888,544.68",08/03/11,10/01/11,  ,  ,120,360,0,0,1,0,0,09/01/21,No,  ,"10,945,075",62.5%,"L(25),Grtr1%orYM(92),O(3)","1,277,974","412,868","865,106","1,958,873","573,439","1,385,434","1,922,445","497,863","1,424,582","1,948,321","498,466","1,449,855",05/31/11,91.6%,"1,798,938","530,460","1,268,479","96,383","1,172,096",1.43,1.32,9.7%,8.9%,Fee,07/29/61,None,  ,"1,625",0,0,"84,717",0,0,0,"1,625",0,"6,072",0,0,0,"39,000","218,592",No,Best Buy,"30,045",01/31/19,Michaels,"21,152",02/28/18,PetSmart,"20,343",01/31/18,Mattress Firm,"4,800",04/30/13,  ,Bright Now Dental,"3,237",07/31/13,Refinance,"Kite Realty Group, L.P.",Yes,Hard,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
23.0,JPMCB,Inman Grove Shopping Center,1065-1133 Inman Avenue,Edison,NJ,08820,Middlesex,1,Retail,Anchored,1985,  ,"118,804",Square Feet,92.2%,05/01/11,"19,800,000",05/12/11,65.5%,"13,000,000",109,"12,977,278",109,1.3%,No,  ,5.80600,0.10720,5.69880,Actual/360,"76,327.57","915,930.84",06/30/11,08/01/11,  ,  ,118,358,0,2,1,0,0,07/01/21,No,  ,"10,964,679",55.4%,"L(25),Grtr1%orYM(92),O(3)","2,578,965","963,690","1,615,275","2,665,450","1,045,986","1,619,464","2,667,090","1,144,480","1,522,610","2,658,025","1,162,198","1,495,827",04/30/11,90.0%,"2,428,374","1,120,740","1,307,634","104,969","1,202,665",1.43,1.31,10.1%,9.3%,Fee,  ,  ,  ,"1,800,000","11,625","1,214,375",0,"146,333",0,"300,000","2,033",0,"4,200","48,778",0,0,  ,"201,600",No,Stop & Shop,"46,725",01/31/16,Rite Aid,"9,620",06/30/15,Wachovia (Ground Lease),"4,160",07/14/16,Burger King,"3,927",07/01/12,  ,Health Foods,"3,600",06/30/12,Refinance,"Terry F. Spragens, Jeffrey G. Spragens, James M. Ballard",Yes,CMA,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
24.0,JPMCB,River North Portfolio,Various,Chicago,IL,60654,Cook,2,Mixed Use,Office/Retail,Various,Various,"68,028",Square Feet,100.0%,Various,"18,600,000",04/05/11,68.4%,"12,750,000",187,"12,724,731",187,1.2%,No,  ,5.30200,0.10720,5.19480,Actual/360,"70,817.18","849,806.16",06/06/11,08/01/11,  ,  ,118,358,0,2,1,0,0,07/01/21,No,  ,"10,587,471",56.9%,"L(25),Grtr1%orYM(93),O(2)","1,078,018","425,705","652,313","1,825,928","486,253","1,339,675","1,963,709","484,769","1,478,940",  ,  ,  ,  ,92.5%,"1,919,690","486,941","1,432,750","89,979","1,342,771",1.69,1.58,11.3%,10.6%,Fee,  ,  ,  ,"1,150","20,000",0,"6,350","113,047","2,917",0,"1,150",0,"6,350","22,609",583,0,"27,600","300,000",No,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Refinance,Albert M. Friedman,Yes,CMA,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
24.001,JPMCB,114. W. Illinois,114 West Illinois Street,Chicago,IL,60654,Cook,1,Mixed Use,Office/Retail,1901,2007,"35,800",Square Feet,100.0%,04/25/11,"11,700,000",04/05/11,  ,"8,150,000",  ,"8,133,848",  ,0.8%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"6,767,678",  ,  ,"383,622","173,827","209,795","1,033,516","228,883","804,633","1,228,583","257,587","970,996",  ,  ,  ,  ,92.5%,"1,163,244","254,973","908,271","49,730","858,542",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,No,Asia on Illinois,"16,200",01/31/19,Gravity Tank,"16,000",02/28/18,Rockit Ranch Office,"3,600",03/31/13,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
24.002,JPMCB,500 N. Clark,500 & 508 North Clark Street,Chicago,IL,60654,Cook,1,Mixed Use,Office/Retail,"1880, 1980",  ,"32,228",Square Feet,100.0%,03/22/11,"6,900,000",04/05/11,  ,"4,600,000",  ,"4,590,883",  ,0.4%,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,"3,819,793",  ,  ,"694,396","251,878","442,518","792,412","257,370","535,042","735,126","227,182","507,944",  ,  ,  ,  ,92.5%,"756,446","231,968","524,479","40,250","484,229",  ,  ,  ,  ,Fee,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,No,Nahabedian Restaurant Group,"9,438",11/30/15,Potbelly Sandwich Works,"5,126",08/31/13,Gravity Tank,"3,757",02/28/18,Arment Dietrich,"3,679",10/31/12,  ,Fusion Idea Labs,"3,300",07/15/13,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
25.0,JPMCB,Fairview Heights Plaza,49-79 Ludwig Drive,Fairview Heights,IL,62208,St. Clair,1,Retail,Anchored,1991,  ,"167,491",Square Feet,91.5%,05/01/11,"18,700,000",06/05/11,66.7%,"12,500,000",75,"12,473,376",74,1.2%,No,  ,5.00000,0.10720,4.89280,Actual/360,"67,102.70","805,232.40",06/10/11,08/01/11,  ,  ,58,358,0,2,1,0,0,07/01/16,No,  ,"11,530,293",61.7%,"L(25),Grtr1%orYM(33),O(2)","2,017,873","632,224","1,385,649","1,634,772","570,202","1,064,570","1,338,010","542,426","795,584",  ,  ,  ,  ,76.2%,"1,770,503","636,276","1,134,227","109,341","1,024,887",1.41,1.27,9.1%,8.2%,Fee,  ,  ,  ,"2,485","357,875",0,"6,600","217,254",0,"1,500,000","2,485",0,"6,600","24,139",0,0,  ,"237,600",No,Gordmans,"60,137",12/31/19,The Sports Authority,"40,588",07/31/14,Guitar Center,"22,176",01/31/17,Planet Fitness,"20,310",07/31/21,  ,Ginger Buffet & Grill,"8,300",09/30/13,Refinance,Gregory P. Forester,Yes,Hard,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
26.0,JPMCB,Heritage Commons III,13500 Heritage Parkway,Fort Worth,TX,76177,Tarrant,1,Office,Suburban,2006,  ,"119,001",Square Feet,100.0%,04/30/11,"19,000,000",05/03/11,65.1%,"12,400,000",104,"12,359,613",104,1.2%,No,  ,4.70000,0.14720,4.55280,Actual/360,"70,338.41","844,060.92",06/28/11,08/01/11,  ,  ,58,298,0,2,1,0,0,07/01/16,Yes,12/01/18,"10,977,697",57.8%,"L(25),Grtr1%orYM(34),O(1)","2,690,030","1,257,943","1,432,087","2,694,405","1,259,601","1,434,804","2,564,096","1,129,808","1,434,288",  ,  ,  ,  ,95.0%,"2,703,502","1,342,847","1,360,655","135,195","1,225,460",1.61,1.45,11.0%,9.9%,Fee,  ,  ,  ,"1,500","16,066",0,"10,250","249,314",0,0,"1,500",0,"10,250","35,616",0,0,"54,000",  ,Yes,"DynCorp International, LLC","119,001",12/31/18,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,Acquisition,"Macquarie CNL Income, LP",Yes,Hard,No,No,NAP,NAP,NAP,NAP,NAP,NAP,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  
